Time,Day Open,Day Close,Normalized Day Change,Normalized Volume (High/Low),Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2019-07-11,1146.16,1144.08,-0.001814755357018352,0.19123602770457596,0.26307317914423145,-0.007142285353423025,3.4328125000000003,0.004225402153876429,1.1693749999999998,1
2019-07-12,1142.93,1145.34,0.002108615575756918,0.05630781991372526,0.256883898288846,-0.0046015899588924625,4.0690625,0.005052382604503082,-0.47812500000000013,1
2019-07-15,1145.34,1150.51,0.004513943457837911,0.03312140181758215,0.26150190660509304,0.0010051744633241238,2.7259375000000006,0.004706563940561061,0.21562500000000007,1
2019-07-16,1146.73,1153.46,0.005868861894255856,0.1697568175658245,0.2641654051775347,0.0,2.4506250000000005,0.0053086354538717335,-0.1625000000000001,0
2019-07-17,1150.92,1146.74,-0.003631877107010099,6.402134727803639e-07,0.2721942246153258,0.0032854994741462243,1.834375,0.005175784221595915,0.14,1
2019-07-18,1142.0,1147.24,0.004588441330998257,0.1900640149451433,0.25510184528714047,0.0022020702928579783,1.42578125,0.004324163847771915,-1.0921874999999999,0
2019-07-19,1149.32,1131.55,-0.015461316256569086,0.11668530754894912,0.2691283269779829,0.00413345658126516,1.455625,0.003513068271513334,0.895,1
2019-07-22,1135.47,1139.21,0.0032937902366421035,0.3008132631744729,0.2425891505547359,-0.0018130469648895847,1.4456250000000004,0.0026899295525337785,-1.98375,1
2019-07-23,1143.45,1148.05,0.004022913113822125,0.03556065734558531,0.2578803150209823,-0.0034642746674915584,0.04531249999999998,0.0016566342258804538,-0.30312499999999987,1
2019-07-24,1132.62,1139.73,0.006277480531864286,0.24524209352366452,0.23712802038821906,-0.0037218774413848273,0.03937500000000005,0.0012601137673212072,0.41750000000000015,0
2019-07-25,1138.95,1135.94,-0.0026427850212915323,1.0,0.24925747791595615,0.01344018117677807,-0.4974999999999998,0.0021596169021761997,0.29374999999999996,1
2019-07-26,1228.0,1245.22,0.014022801302931619,1.0,0.419893843294307,0.000684372614566584,-0.655,0.0016324850287016456,-0.5112500000000001,0
2019-07-29,1242.5,1241.84,-0.0005311871227364844,0.214841670826857,0.4476785406327246,-0.0810430128351849,5.4071875,0.0026816754429916617,0.6556249999999997,1
2019-07-30,1227.0,1228.0,0.0008149959250203749,0.08927827483692644,0.41797765727096786,0.0021843529657410155,5.83375,0.0019637185865932967,0.2199999999999994,0
2019-07-31,1224.87,1218.2,-0.005445475846416229,0.20085084252214147,0.41389618104125525,0.011950009663080526,5.18,0.0024514155722261525,-0.2650000000000008,0
2019-08-01,1217.63,1211.78,-0.004804415134318419,0.1562536020560585,0.40002299423228027,0.002548859934853509,5.06875,0.0013309040037261556,0.6937499999999988,0
2019-08-02,1203.0,1196.32,-0.005552784704904458,0.15117462925131128,0.37198919271082836,0.0004679034641273488,4.8353125,0.0025085343382349793,-0.5993750000000009,0
2019-08-05,1172.97,1154.75,-0.015533219093412471,0.2783450585790206,0.31444612642995384,0.007245539619402839,3.369375,0.001520932384274725,-0.7050000000000008,1
2019-08-06,1165.52,1171.08,0.004770402910288923,0.16204364285542877,0.3001705405560771,0.019518189113280654,1.7303125,-0.0006525517647091358,-1.583125000000001,1
2019-08-07,1157.8,1175.91,0.015641734323717505,0.10965081545631682,0.2853775844558989,-0.009326694089629774,1.9284374999999991,-0.0008226082856147613,0.5356249999999989,1
2019-08-08,1186.43,1206.19,0.016655007037920475,0.1040450819075584,0.34023799030409885,0.011339959695323951,-4.3596875,0.0012056620499889632,0.055625000000000036,0
2019-08-09,1199.995,1188.9,-0.009245871857799242,0.008664997869746506,0.36623105371069403,-0.008946262894269103,-2.86625,0.0015010036969649737,1.2762499999999997,0
2019-08-12,1180.0,1174.5,-0.004661016949152543,0.02485295743308978,0.327916914174028,0.005136006765103477,-2.0657812499999997,0.0005366756738883272,-0.7559375,1
2019-08-13,1174.35,1196.73,0.019057350874952195,0.08917304070770837,0.31709046314216166,0.007485911346623005,-2.7678125000000002,-6.765707319320843e-05,0.07312499999999961,0
2019-08-14,1176.07,1164.25,-0.010050422168748406,0.15629884289665694,0.32038630310230504,0.00012771392081744652,-1.8228125000000004,0.0026564799946725177,1.764375,1
2019-08-15,1168.43,1169.32,0.0007617058788287468,0.08926647287850946,0.3057466418839942,0.01726371027717203,-1.84375,0.0020773202757575415,-0.32125000000000004,0
2019-08-16,1180.79,1179.21,-0.0013380872127981497,0.05670722999774583,0.32943070113246586,-0.0035902941808031467,0.3134375000000005,0.0027810736040512632,1.1943750000000002,1
2019-08-19,1191.83,1200.44,0.00722418465720793,0.04838035823664579,0.35058539483012996,-0.009809119830328762,0.73125,0.004356339857012868,-0.44624999999999976,0
2019-08-20,1195.35,1183.53,-0.009888317229263343,0.006623455762915965,0.3573303696322837,-0.010702080206239677,1.83,0.0046266628171061225,-0.5937499999999999,0
2019-08-21,1195.82,1191.58,-0.0035456841330635124,1.8682774705914444e-07,0.3582309770632532,0.004240111958948507,-0.42937499999999995,0.0017893990586328704,-1.9737499999999997,0
2019-08-22,1193.8,1191.52,-0.0019098676495225102,0.029825928851510055,0.35436028129610814,-0.010384189669885819,-0.04671875000000009,-0.00045396870349350516,0.42843750000000025,0
2019-08-23,1185.17,1153.58,-0.026654404009551495,0.20642037289323692,0.3378235959146915,-0.001863072559123204,0.963125,0.0003609447863590816,0.20124999999999987,1
2019-08-26,1159.45,1171.18,0.010116865755315035,0.0655120836450243,0.28853929139440865,0.005329327245870744,-1.0103125,-0.0020811166937471214,-3.373125,0
2019-08-27,1183.0,1170.82,-0.010295857988165734,0.08691563083136106,0.3336654722440454,-0.00508850708230042,-0.30281250000000015,-0.0030724572166778,1.471875,1
2019-08-28,1164.87,1173.75,0.007623168250534489,0.02476551249466607,0.2989250196409065,-0.01009238545740188,0.5021874999999997,-0.0031002628892146814,-0.8168750000000002,1
2019-08-29,1186.42,1194.24,0.006591257733349013,0.05115848149396434,0.3402188284438655,0.005081908406074414,-0.6681249999999999,-0.0023382421977278865,0.6537499999999999,0
2019-08-30,1200.35,1190.53,-0.008180947223726361,0.036450840762227314,0.36691129974897946,-0.010794462193823278,-0.3628124999999994,-0.0014583922245218954,-0.04937500000000011,0
2019-09-03,1181.85,1169.55,-0.010407412108135512,0.10982575696998276,0.33146185831720526,-0.005116224544480088,0.3750000000000002,-0.0031693045898476017,0.125,1
2019-09-04,1179.45,1182.27,0.0023909449319597575,0.06677130266020292,0.32686301186119154,0.007290870452655593,-1.125,-0.0032258625620220083,-0.5037499999999997,1
2019-09-05,1193.66,1212.19,0.015523683460952006,0.11441050988281416,0.3540920152528409,-0.008464794151596846,-0.7374999999999996,-0.002565503888875914,0.3187500000000002,0
2019-09-06,1209.14,1206.32,-0.0023322361347736104,0.04489638906803594,0.3837545748941309,-0.009634009151885864,2.0968750000000003,-0.0006300531686580613,3.1325000000000003,0
2019-09-09,1207.08,1205.27,-0.001499486363786945,0.1652840790625133,0.3798072316860519,0.002516107210915743,2.6509375,0.0020682718679936487,-0.9093749999999998,1
2019-09-10,1196.09,1205.7,0.00803451245307638,0.1285012453937619,0.3587483472895547,-0.0006300152530008546,1.8290625000000003,0.000774897671156399,0.6481250000000002,1
2019-09-11,1203.89,1220.0,0.013381621244465772,0.08739708593553247,0.3736945982716004,0.007616550648402486,1.9740625,0.0028088673819142143,0.04562500000000003,1
2019-09-12,1223.47,1234.97,0.009399494879318659,0.1632797909920628,0.41121352060858074,0.0015012026208840884,1.3509375000000001,0.0034451016294717316,0.5181250000000001,1
2019-09-13,1232.11,1240.03,0.006427997500223254,0.08883491227689964,0.4277693678502307,-0.0028442622950819894,2.11125,0.003754060467902461,1.3325000000000005,1
2019-09-16,1230.44,1231.63,0.0009671337082670057,0.13126685653347842,0.4245693371912546,0.002315845729046153,3.773125,0.0053735585643695195,1.2637500000000004,0
2019-09-17,1231.63,1229.88,-0.0014208812711609816,0.06332152831075583,0.4268495985590283,0.007733683862487132,3.1359375,0.006632625625910269,-0.10187499999999994,1
2019-09-18,1230.24,1232.65,0.0019589673559631308,0.03447289540411216,0.4241860999865867,0.0,1.7393749999999997,0.006205457943783249,-1.2674999999999998,1
2019-09-19,1232.32,1238.75,0.005217800571280239,0.025918800177262166,0.428171766915132,-0.0002927114840471427,1.4821875,0.004696771073213577,0.32687499999999975,0
2019-09-20,1233.64,1229.84,-0.0030803151648780692,0.22969948383230043,0.43070113246594,0.0002677158966455641,1.835,0.005533254147943496,0.5149999999999999,1
2019-09-23,1226.57,1234.69,0.006620086909022819,0.09132102910701569,0.4171536972809319,0.004125126135216872,1.9278124999999995,0.005355767241474951,-0.8381250000000002,0
2019-09-24,1240.0,1218.33,-0.017475806451612962,0.21063726197210886,0.44288807557437676,0.0026588824562544574,1.1678125000000001,0.005196450767863975,-0.49937500000000035,1
2019-09-25,1216.01,1245.94,0.024613284430226777,0.120857188122837,0.39691877287447064,-0.004300674663275757,-0.0034374999999999822,0.0017679630927917305,-2.073125,1
2019-09-26,1242.14,1242.29,0.00012075933469646221,0.08655841617898397,0.4469887136643227,0.00190424597604913,-0.31843749999999993,0.003457546160021678,1.3756249999999999,0
2019-09-27,1242.83,1225.95,-0.013581905811736024,0.18948256934485488,0.4483108820204264,0.003049906094996512,0.6987500000000001,0.0027565833261643017,-0.06499999999999967,1
2019-09-30,1220.6,1221.14,0.00044240537440618633,0.10954420755516463,0.40571406672159716,-0.0004346811131056063,0.2271875,0.001140425129530065,-0.9456249999999999,0
2019-10-01,1222.49,1206.0,-0.013488862894584012,0.10732581488658435,0.40933565830570834,0.004363962641217126,-0.6609374999999998,0.0013481025598887835,-0.11687499999999978,0
2019-10-02,1196.5,1177.92,-0.015528625156707002,0.1805695780159043,0.3595339835591239,-0.0011055243461027475,-1.330625,-0.0003663496189222169,-1.4324999999999997,1
2019-10-03,1183.34,1189.43,0.0051464498791557334,0.14220244505209131,0.3343169754919806,0.007877280265339967,-2.7831249999999996,-0.002666902286034125,-0.9237499999999997,1
2019-10-04,1194.29,1210.96,0.013958083882474168,0.09722796198578465,0.3552992124475443,-0.004601331160010735,-2.7653124999999994,-0.0017497551584350099,-0.12687499999999974,1
2019-10-07,1207.0,1208.25,0.001035625517812759,0.03190065098260185,0.3796539368041849,-0.004085990768687439,-1.6587499999999995,-0.0009326760695505108,2.39625,0
2019-10-08,1198.77,1190.13,-0.007207387572261462,0.060561148347956964,0.3638837258321037,0.003270132787210177,-1.4593749999999992,0.0011249356442813588,-1.7924999999999995,1
2019-10-09,1201.33,1202.4,0.0008906794968910822,0.019606637915121912,0.36878916205185186,0.00784605834885166,-2.9853125,-0.00240646803951519,-0.549375,1
2019-10-10,1198.6,1209.47,0.009068913732688236,1.8544095634126476e-07,0.36355797420813596,-0.009410736642215402,-2.0328125,-0.002317959117940723,1.1218749999999997,0
2019-10-11,1224.03,1215.71,-0.006797219022409529,0.08497071516417459,0.41228658478165053,0.0031603459747173834,-1.0521874999999996,0.00020003899196835082,0.6456249999999999,1
2019-10-14,1213.89,1217.77,0.0031963357470610036,0.0029082705183000553,0.39285645850499185,-0.012038330839127837,0.35156250000000017,-0.0006039616357994852,0.5106250000000001,1
2019-10-15,1221.5,1242.24,0.016979124027834636,0.15928877459132523,0.40743863414260256,0.0014970675572298791,1.7887499999999998,0.001249074868271185,1.4037499999999996,1
2019-10-16,1241.81,1243.0,0.0009582786416602013,0.0895281121072175,0.4463563722766205,-0.0030629757671810096,2.8428125,0.00485616549438149,0.9156250000000001,1
2019-10-17,1251.4,1252.8,0.001118747003356132,0.07338603318057943,0.46473259624044316,0.0003461488923235958,2.48625,0.004386796518080833,-0.9675,0
2019-10-18,1254.69,1244.41,-0.008193258892634812,0.16950731304955427,0.4710368482572289,-0.006757843925985592,2.7796875,0.002957162884481941,0.0093749999999998,0
2019-10-21,1248.7,1244.28,-0.003539681268519318,0.06710032652443593,0.4595588939774274,-0.0015086206896552524,3.4437500000000005,0.001929058232604164,-0.10249999999999981,0
2019-10-22,1244.48,1241.2,-0.002635638981743357,0.11378249110996055,0.45147258895893616,-0.0034474168481448747,2.7890625000000004,0.002332528274909082,-0.343125,1
2019-10-23,1240.21,1257.63,0.014046008337297773,0.09421105257770347,0.44329047463927806,-0.00016073552576594132,2.425312500000001,0.0019378308709144165,-0.8843749999999997,0
2019-10-24,1259.11,1259.11,0.0,0.08757171001781716,0.4795063904803876,0.000797615211086053,1.815625,0.0024873189158987966,1.6087500000000001,1
2019-10-25,1252.0,1264.3,0.009824281150159708,0.1273988642112306,0.4658823078544465,-0.001176816710797127,2.7050000000000005,0.003239423958272683,-0.2424999999999998,1
2019-10-28,1275.0,1288.98,0.010964705882352956,0.4827339634369775,0.5099545863912468,0.005646845787897722,1.6424999999999996,0.0039725017995155066,-0.5275000000000003,0
2019-10-29,1276.0,1260.66,-0.012021943573667647,0.3642935663856371,0.511870772414586,-0.008463181206992047,2.4740624999999996,0.0033010107804467437,0.7993750000000001,1
2019-10-30,1255.15,1260.7,0.004421782257100709,0.14685996537446463,0.47191829382796496,0.01006997781191331,1.0143749999999998,0.001857501912163607,-1.0462500000000001,0
2019-10-31,1260.0,1258.8,-0.0009523809523809885,0.17188726228323806,0.48121179604115966,0.004370726444878072,0.5234374999999998,0.002223949107297669,0.9893749999999999,1
2019-11-01,1265.8,1272.25,0.005095591720651008,0.1432279188035646,0.49232567497652663,0.00055524708495284,0.806875,0.0030274774187562677,0.20124999999999993,1
2019-11-04,1276.11,1289.61,0.010579025319133932,0.16010582744496482,0.5120815528771531,-0.005560851604702892,1.6365625000000001,0.003984990385043993,0.608125,1
2019-11-05,1291.2,1291.44,0.00018587360594796243,0.10925884442097174,0.5409967999693411,-0.003033994890941167,2.12125,0.00544992140511826,-0.24499999999999988,1
2019-11-06,1290.09,1291.01,0.0007131285414196473,0.10440733812117158,0.5388698334834344,-0.0012329308860819517,2.0131249999999996,0.003907615447708952,0.014999999999999986,1
2019-11-07,1294.28,1306.94,0.009781500139073526,0.2946215446786605,0.5468986529212255,0.001045344731462659,2.0249999999999995,0.0039846747838543665,-0.71125,1
2019-11-08,1301.52,1309.0,0.005747126436781623,0.1583014869397643,0.560771839730201,-0.002532900597206824,1.1637499999999998,0.003977058916765578,-0.08250000000000002,0
2019-11-11,1304.0,1298.28,-0.004386503067484684,0.035904521643926664,0.5655239810680821,0.00414709167980173,2.3081249999999995,0.0033960194435468066,1.4262500000000005,0
2019-11-12,1298.57,1297.21,-0.0010473058826246564,0.14392054077549923,0.5551190909613504,0.0038197097020626434,2.7009374999999993,0.00424186230708559,-0.704375,1
2019-11-13,1293.18,1296.18,0.0023198626641302835,0.04966887662835704,0.5447908482955527,-0.00022337246202665343,2.4056250000000006,0.003631711182041724,-0.009999999999999926,1
2019-11-14,1295.0,1309.15,0.010926640926640996,0.14497699790377544,0.5482783068580298,0.003106667386159506,1.6034375,0.003992751677017288,-0.2156249999999999,1
2019-11-15,1315.05,1333.54,0.014060301889661998,0.2404635133791941,0.5866978366259795,0.0009103673872456477,1.2009375,0.004638180001001382,0.04062500000000002,0
2019-11-18,1332.34,1319.84,-0.009381989582238768,0.13558163185074526,0.6198286929695133,-0.004506741015162406,2.0609375,0.00502214756376882,1.1406250000000002,0
2019-11-19,1326.63,1312.59,-0.010583207073562478,0.07888398665418525,0.6088872707762472,0.0008998605216191831,2.22125,0.0039571963802442845,-0.8387499999999999,0
2019-11-20,1311.36,1301.86,-0.007244387506100537,0.1442038945567887,0.579627110199858,-0.00514456297733073,1.1874999999999998,0.002700626468968802,-1.6687499999999997,1
2019-11-21,1299.25,1300.14,0.0006850105830287474,0.11295115930268267,0.5564220974572212,0.0009370786003245631,0.08437499999999987,0.0008091971712577521,-1.0612500000000002,0
2019-11-22,1303.0,1293.67,-0.007160399079048294,0.13364154856550295,0.5636077950447429,0.002004823867389658,-0.09031249999999982,0.0002473205010962847,0.4131249999999998,1
2019-11-25,1296.26,1305.64,0.007236202613673267,0.09483728668726792,0.5506927012474371,-0.0021997631024350452,0.02781249999999974,-6.058822915571304e-05,-0.49812499999999993,1
2019-11-26,1309.91,1313.0,0.002358940690581733,0.07952561236312602,0.5768486404660166,-0.002002056165791831,0.3918750000000001,0.0008592445205570812,0.3987500000000001,0
2019-11-27,1315.42,1312.13,-0.0025011023095284877,0.05049427432503201,0.5874068254546153,-0.0032704267638858963,0.58625,0.0008624900677397071,-0.6912499999999998,0
2019-11-29,1306.6,1304.09,-0.0019210163783866456,1.8447710058078925e-07,0.5705060647287636,-0.0018431073876618985,-0.6575000000000003,-0.0006296634005487467,-1.3612499999999998,0
2019-12-02,1302.56,1288.86,-0.010517749662203696,0.12707170089915984,0.5627646731944737,0.004214521426992904,-1.2965625,-0.0024034695252318342,0.6243750000000002,1
2019-12-03,1278.66,1294.74,0.012575665149453276,0.15495301644963858,0.5169678272366682,0.0011732319088406267,-1.49375,-0.0025276466688269775,0.02124999999999977,1
2019-12-04,1306.1,1318.94,0.009830793966771416,0.20962575684036477,0.5695479717170941,0.007913970485545225,-1.2443749999999998,4.672100214852745e-05,1.5987500000000003,0
2019-12-05,1327.0,1326.96,-3.0143180105473717e-05,0.10710057894448476,0.6095962596048824,-0.008773962339929175,0.8015625000000001,0.001942855073683746,0.7468750000000002,1
2019-12-06,1332.75,1339.39,0.004982179703620409,0.18607485674891946,0.6206143292390826,-0.006110967898463876,1.7903124999999998,0.0018616689564016917,0.5806250000000003,1
2019-12-09,1338.86,1342.99,0.0030847138610460463,0.16913247983157978,0.6323222258416845,-0.004363356845722526,2.1950000000000003,0.003207918594647411,-0.17124999999999976,1
2019-12-10,1339.94,1342.89,0.002201591116020154,0.04434128484979967,0.634391706746891,0.0003957025212971577,1.841875,0.002744282837527456,0.06500000000000025,0
2019-12-11,1348.3,1344.25,-0.0030037825409774937,0.07088348112716246,0.6504110219020062,0.002271051906566657,1.7275000000000003,0.0027249189168601935,0.3900000000000001,1
2019-12-12,1343.21,1348.49,0.0039308819916468556,0.1506067359599552,0.64065763504321,-0.0040286248315199715,2.558125,0.0026670450351952,-0.09624999999999978,0
2019-12-13,1347.9,1346.87,-0.0007641516432971289,0.18791132628520124,0.6496445474926708,0.0007736656127952119,3.1337499999999996,0.00331445353094076,1.1862500000000002,1
2019-12-16,1355.0,1360.7,0.004206642066420698,0.1413812206370105,0.6632494682583785,0.00043752641843834077,3.792812499999999,0.0043944880668949585,-1.069375,0
2019-12-17,1362.41,1354.89,-0.0055196306545019355,0.18604165087081492,0.6774484066913218,-0.006036217303823019,2.8331249999999994,0.0034604555751747935,-0.4462499999999999,0
2019-12-18,1357.0,1351.91,-0.003750921149594634,0.09715763217738137,0.6670818403050568,-0.001256706107150758,1.979375,0.0017526275233163344,-0.4675,1
2019-12-19,1351.91,1356.44,0.00335081477317275,0.16252690829108346,0.6573284534462607,-0.0015573219966195778,1.1490625,0.0013376637901312662,-0.733125,0
2019-12-20,1363.1,1351.22,-0.008715428068373474,0.3456696860033719,0.6787705750474254,0.0,0.8281249999999997,0.0011553610745574168,0.025000000000000078,0
2019-12-23,1358.73,1350.63,-0.005961449294561766,0.0658396927201831,0.6703968421254336,-0.004909911238241171,0.9840625000000001,-0.00015627371105280573,-0.9268749999999999,0
2019-12-24,1350.21,1344.43,-0.0042808155768361755,0.006150835487564676,0.654070937206584,-0.005557940231790523,0.5253125000000001,-0.0010637536768875733,-0.2531249999999998,1
2019-12-26,1346.55,1362.47,0.011822806431250287,0.1003061028529937,0.6470576963611626,0.00031096599364746283,0.09187500000000012,-0.0012056579763385685,-0.6912499999999999,0
2019-12-27,1364.0,1354.64,-0.006862170087976466,0.09607659636797795,0.6804951424684308,-0.0015768764457799148,0.4453125000000001,-0.0003296322761564966,1.0593750000000002,0
2019-12-30,1356.81,1339.71,-0.012603091073915957,0.06650842220978846,0.6667177649606223,-0.0011229605055523958,0.09187499999999998,-0.0010076658073295984,-0.9412499999999998,1
2019-12-31,1335.79,1339.39,0.0026950343991197245,0.061983014455441125,0.6264395347500334,-0.001601901612236347,-0.649375,-0.002874147144134141,-0.59875,1
2020-01-02,1348.41,1368.68,0.015032519782558703,0.13359776280930583,0.6506218023645737,0.0029260063745139417,-1.0540625,-0.0019604575697865206,0.543125,1
2020-01-03,1348.0,1361.52,0.010029673590504438,0.09787635496124412,0.6498361660950045,-0.006734408947356618,0.27312499999999984,0.00012556758131586083,0.98375,1
2020-01-06,1351.63,1397.81,0.03416615493885149,0.31347732508942067,0.6567919213597257,0.015109448519741695,-0.15000000000000013,0.0008673501419189787,1.5875,0
2020-01-07,1400.46,1395.11,-0.0038201733716065694,0.20041370834576247,0.7503592848793762,0.007263940302015301,1.2525,0.0056291447197218715,3.3925,1
2020-01-08,1394.82,1405.04,0.007327110308140138,0.20775921753668836,0.7395519957077432,-0.0018958227513038903,3.1540624999999998,0.005864446825803388,0.026874999999999982,0
2020-01-09,1421.93,1419.79,-0.0015049967297968956,0.18841937622020072,0.7914997988004676,0.00020786891356234537,2.83875,0.007150653022322718,-0.3562500000000005,0
2020-01-10,1429.47,1428.96,-0.00035677558815504413,0.12417338117193506,0.8059478414164447,-0.012021010078004967,3.84625,0.005666510337609266,0.45124999999999993,1
2020-01-13,1435.25,1440.03,0.0033304302386343654,0.16552189401901257,0.8170233966313449,-0.006817909690869822,5.059687499999999,0.006385075546782448,1.0368750000000002,0
2020-01-14,1440.0,1430.59,-0.006534722222222279,0.12278205487935474,0.8261252802422059,-0.004401802709662946,6.253125,0.008149708668774056,0.07374999999999969,1
2020-01-15,1433.02,1439.2,0.004312570654980435,0.08069969212616684,0.8127503017992986,2.0832899314578664e-05,4.796875,0.007118897130269152,-1.855,1
2020-01-16,1445.45,1450.16,0.0032585008128956632,0.12248762942682781,0.8365684940694044,-0.0016985998783719052,5.084375,0.005923837057145154,-0.45875000000000044,1
2020-01-17,1462.54,1479.52,0.011609938873466721,0.36546887530030564,0.8693161132082702,-0.004342690383546415,4.5678125000000005,0.0051665112014148635,-2.591875,1
2020-01-21,1479.0,1482.25,0.0021974306964164976,0.333263969943515,0.9008565351524326,-0.00853698902190095,4.5778125,0.002655965038755344,1.3956250000000003,0
2020-01-22,1489.73,1484.17,-0.003732219932470948,0.14442306354848714,0.9214172111828617,0.00035146534011029374,5.0434375,0.003319912544121809,-0.43562500000000026,0
2020-01-23,1487.55,1484.69,-0.0019226244495982657,0.12774928528959306,0.9172399256519822,-0.005046382189239344,4.130625,0.0020868914590401436,-0.2137500000000001,0
2020-01-24,1492.82,1466.17,-0.017852118808697543,0.1566601675384132,0.9273382259949795,-0.002277367147968145,3.5565625,0.002037072087338566,-0.14687499999999987,1
2020-01-27,1431.54,1431.73,0.00013272419911427872,0.19674445881521058,0.8099143464847567,-0.0054758905899547254,2.6159375000000002,9.115117388474877e-05,-1.964375,1
2020-01-28,1441.74,1450.5,0.006075991510258431,0.15616318622944855,0.829459443922816,0.0236193620112266,-0.2287499999999998,-0.0002637017905427379,0.5999999999999999,0
2020-01-29,1458.46,1456.7,-0.001206752327797808,0.08151969283824845,0.8614980742330466,-0.0069915417012984225,0.6256250000000003,0.0011364238216202598,0.1612499999999999,1
2020-01-30,1438.1,1454.25,0.01123009526458528,0.13197565566389896,0.8224845267978613,-0.005487762840399887,0.6109374999999998,0.0005222411308115043,-0.4043750000000002,0
2020-01-31,1467.86,1432.78,-0.023898736936765037,0.2861252743405082,0.8795102228524343,0.012768586531200752,-1.5534374999999998,0.0014077494214414497,-0.05187499999999989,1
2020-02-03,1461.65,1482.6,0.014333116683200368,0.5476556926773845,0.8676107076474986,-0.00935877600137521,-1.8940625,-0.0025352447444315146,-2.3956249999999994,0
2020-02-04,1454.49,1445.41,-0.006242738004386367,0.7662992436254399,0.8538908157203902,-0.02014963916302581,-0.9265624999999995,-0.001186868499249828,1.6568749999999999,0
2020-02-05,1463.61,1446.05,-0.011997731636159869,0.21744777038209082,0.871366432253243,0.018959935248887023,-2.2606249999999997,-0.0014638119476881508,-0.38874999999999993,1
2020-02-06,1451.98,1475.97,0.01652226614691663,0.23078288207467373,0.8490811888018089,-0.012591583011048641,-1.5415624999999997,-0.0025812815162345767,0.5681250000000002,1
2020-02-07,1467.385,1479.11,0.007990404699516425,0.143519679186943,0.8786000344913484,-0.004100826389129051,2.02125,0.0012375939318459346,1.4875000000000003,1
2020-02-10,1477.23,1508.66,0.021276307683976134,0.23520904114890862,0.8974648858911223,0.005816513885783611,1.6954687500000003,0.002108181825135444,0.1853125,0
2020-02-11,1513.27,1510.06,-0.0021212341485657127,0.20340057708126605,0.9665242301722651,0.0012710346086497162,2.2103125,0.0037941255624975917,2.0743750000000003,1
2020-02-12,1515.86,1518.63,0.0018273455332288005,0.1682556601725193,0.9714871519727133,-0.0030556918059734465,4.093125000000001,0.0036898246114290476,-1.21,1
2020-02-13,1510.0,1513.39,0.0022450331125828476,0.09326977728264124,0.9602583018759461,-0.003840906983828427,4.1828125,0.0026418498349914696,2.365625,1
2020-02-14,1514.53,1518.73,0.0027731375410193562,0.09588916763378787,0.9689386245616723,0.005682753534435714,2.4731250000000005,0.005542630644643979,-1.0975000000000004,1
