Time,Volume,Day Open,Day Close,Normalized Day Change,Normalized Volume to Moving Average,Normalized Open to Moving Average,Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2000-08-04,313600,92.25,92.625,0.0040650406504065045,0.5,0.5,1.244089745520253,0,0,0,0,1
2000-08-07,396100,92.5625,93.75,0.012829169480081027,0.5581231506270256,0.5008454514710856,1.2535009787682578,-0.0006747638326585695,0.359375,0.019062700915683017,0,1
2000-08-08,89300,93.5,93.6875,0.002005347593582888,0.16764705882352943,0.503929934875365,1.2817346785122723,-0.0026666666666666666,0.2890625,0.016897179799167866,0.40625,0
2000-08-09,179600,93.5,93.0,-0.0053475935828877,0.36705497649703656,0.5029416708690536,1.2817346785122723,-0.0020013342228152103,0.13541666666666666,0.013995636172127223,-0.046875,1
2000-08-10,250700,92.875,92.9375,0.0006729475100942127,0.5098430000813471,0.4996637525218561,1.2629122120162628,-0.0013440860215053765,0.05859375,0.013460157406410166,-0.14583333333333334,1
2000-08-11,168400,94.75,95.0,0.002638522427440633,0.3614509551405881,0.508099653669981,1.3193796115042917,0.019502353732347006,0.24375,0.01339260288654285,-0.0390625,1
2000-08-14,166400,94.0,95.125,0.011968085106382979,0.37235470877821114,0.5034911525585843,1.2967926517090802,-0.010526315789473684,0.17708333333333334,0.014674862624555526,-0.0125,1
2000-08-15,239000,97.0,97.375,0.003865979381443299,0.5301979923465143,0.5170317314899642,1.3871404908899263,0.01971090670170828,0.3392857142857143,0.01459433132709833,0.0625,0
2000-08-16,189200,98.5,98.25,-0.0025380710659898475,0.42734527932540284,0.5221232422881543,1.4323144104803496,0.011553273427471117,0.37109375,0.01381025989544419,0.0,0
2000-08-17,146500,97.75,97.75,0.0,0.3424817654759678,0.5162738496071829,1.4097274506851378,-0.005089058524173028,0.2951388888888889,0.01344189213374787,-0.0390625,0
2000-08-18,120000,98.125,97.875,-0.0025477707006369425,0.2921905436514963,0.5165400490518633,1.4210209305827437,-0.005089058524173028,0.287109375,0.013297068114054084,-0.07421875,0
2000-08-21,144800,98.5,96.4375,-0.020939086294416244,0.36145781328007986,0.5169190400699721,1.4323144104803496,0.0038363171355498722,0.275390625,0.01153996931040316,-0.02734375,1
2000-08-22,209500,96.6875,97.125,0.004524886877828055,0.5211243350809384,0.5068296370967742,1.3777292576419216,0.006385696040868455,0.263671875,0.00895724380752132,-0.09765625,1
2000-08-23,226500,96.875,100.3125,0.035483870967741936,0.5583532891956614,0.5072463768115942,1.3833759975907245,0.002592352559948153,0.25,0.010004386675948045,0.0234375,1
2000-08-24,299400,101.125,102.75,0.016069221260815822,0.71535520866518,0.5274252433936023,1.51136876976359,-0.002574002574002574,0.232421875,0.013784408847795165,0.19921875,1
2000-08-25,171300,102.625,104.75,0.020706455542021926,0.41398060598737274,0.5329006085192698,1.556542689354013,0.00809968847352025,0.4609375,0.015189849301399473,0.03125,1
2000-08-28,736700,109.75,112.6875,0.026765375854214124,1.5473066468989374,0.5652503218965387,1.771118807408523,-0.0012165450121654502,0.40625,0.016055226455583688,0.109375,1
2000-08-29,480800,111.5,115.5,0.03587443946188341,0.9556959229647953,0.5695636750620787,1.82382171359735,0.0477326968973747,0.802734375,0.018446608139935382,0.19921875,1
2000-08-30,688900,109.375,110.125,0.006857142857142857,1.2545383096593632,0.5552772211088844,1.7598253275109172,-0.010537992235163616,0.984375,0.0225473588068502,0.25,1
2000-08-31,466500,111.625,114.25,0.023516237402015677,0.8208403716216216,0.5629452184328311,1.8275862068965518,-0.05303030303030303,0.734375,0.023183854068974434,0.0625,1
2000-09-01,348600,114.5,114.875,0.0032751091703056767,0.6068337809609072,0.5732165206508135,1.9141695527781961,0.01362088535754824,0.966796875,0.025919437980301146,0.29296875,0
2000-09-05,324100,109.625,109.1875,-0.003990877993158495,0.560911908620337,0.5463864975079293,1.767354314109321,0.002188183807439825,1.111328125,0.028428677298585687,-0.00390625,0
2000-09-06,272600,107.75,106.4375,-0.012180974477958236,0.472942596364185,0.5353169888756885,1.7108869146212922,-0.04570184983677911,0.67578125,0.027358616704793032,-0.2421875,1
2000-09-07,233700,108.625,109.6875,0.009781357882623706,0.408673603217627,0.5378862124103782,1.7372383677157057,-0.01316542644533486,0.322265625,0.022001727248286713,-0.18359375,0
2000-09-08,260600,109.6875,109.3125,-0.003418803418803419,0.45733419441792555,0.5412790841126107,1.769236560758922,0.020551967116852612,0.341796875,0.021236209997282193,-0.06640625,1
2000-09-11,417800,109.25,109.9375,0.006292906178489702,0.7202875102776967,0.5375026610213591,1.7560608342117152,-0.0,-0.107421875,0.018512844657878676,-0.20703125,0
2000-09-12,202900,109.875,109.1875,-0.006257110352673493,0.3537353909730742,0.5389576473259907,1.774883300707725,-0.0005717552887364208,-0.244140625,0.016263186329536043,-0.20703125,1
2000-09-13,163800,108.75,109.4375,0.00632183908045977,0.29001049662969663,0.5321682140906608,1.7410028610149075,-0.0005685048322910744,-0.013671875,0.011638080201235627,-0.08984375,0
2000-09-14,158700,108.125,106.875,-0.011560693641618497,0.28529010662038184,0.5280496789811598,1.7221803945188978,-0.004006868918145392,-0.240234375,0.011584837376404955,-0.12109375,0
2000-09-15,102900,106.875,105.5625,-0.012280701754385965,0.18894832841631062,0.521182566290765,1.6845354615268786,-0.011993146773272416,-0.44921875,0.007754014017069936,-0.1015625,1
2000-09-18,326200,108.5,108.9375,0.004032258064516129,0.5951783969582465,0.5281152479833566,1.7334738744165037,-0.0,-0.19921875,0.00610938809666186,-0.0546875,1
2000-09-19,293600,110.25,112.6875,0.022108843537414966,0.5345045342314563,0.5354073793038034,1.7861767806053306,0.027827116637063352,0.1015625,0.007003066776502602,0.109375,1
2000-09-20,353500,114.25,114.4375,0.0016411378555798686,0.638002887707554,0.5529948847698146,1.9066405661797923,0.012048192771084338,0.14453125,0.010755560067934287,0.0859375,1
2000-09-21,306500,115.625,116.25,0.005405405405405406,0.5514515224316573,0.5576933307325378,1.9480499924710135,0.013865779256794232,0.302734375,0.009809954348486567,0.03515625,1
2000-09-22,355500,109.5,112.0,0.0228310502283105,0.6345494787948023,0.5273024335712443,1.763589820810119,0.010376843255051884,0.396484375,0.010730734382925208,-0.00390625,0
2000-09-25,230400,111.375,109.4375,-0.01739618406285073,0.41329001654276204,0.5352512223204899,1.820057220298148,-0.05806451612903226,0.076171875,0.012549410571349295,0.19921875,0
2000-09-26,131500,109.875,109.0,-0.007963594994311717,0.23930022329113426,0.5272432520061604,1.774883300707725,-0.005580357142857143,0.08203125,0.011309289217811179,-0.1640625,0
2000-09-27,1621200,107.25,99.375,-0.07342657342657342,2.613219312310707,0.5142505638712322,1.6958289414244845,0.003997715591090805,0.12109375,0.009726127162452653,0.0234375,1
2000-09-28,1717400,100.0,104.4375,0.044375,2.479825542218635,0.47999261549822314,1.4774883300707726,-0.016055045871559634,-0.181640625,0.0029239669552147884,-0.41015625,0
2000-09-29,340400,101.4375,100.9375,-0.004929143561306223,0.4917263147250652,0.4872118155619597,1.5207800030115948,0.006289308176100629,-0.40625,0.009227689737690023,0.25,0
2000-10-02,303600,100.9375,97.9375,-0.029721362229102165,0.4398849364252546,0.48516977095209485,1.505722029814787,-0.02872531418312388,-0.642578125,0.008311375419242765,-0.18359375,0
2000-10-03,412600,98.0,97.0625,-0.009566326530612245,0.5950430250046356,0.4717005457905367,1.4172564372835417,-0.0,-0.931640625,0.0026981819172514623,-0.19921875,1
