Time,Volume,Day Open,Day Close,Normalized Day Change,Normalized Volume to Moving Average,Normalized Open to Moving Average,Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2010-06-29,18783276,19.0,23.89,0.25736842105263164,0.5,0.5,-0.12121288644499018,0,0,0,0,0
2010-06-30,17194394,25.79,23.83,-0.07599844901124471,0.477918497779317,0.575798169234204,-0.11692624322123246,0.07953118459606524,1.6825,0.12933286674132138,0,0
2010-07-01,8229863,25.0,21.96,-0.12159999999999997,0.27924640128640515,0.5373262645078092,-0.11742498374358423,0.04909777591271514,0.50875,0.060068065007034786,-3.425,0
2010-07-02,5141807,23.0,19.2,-0.16521739130434784,0.20838402296768305,0.49574307576247445,-0.11868761797738622,0.047358834244080106,-0.05749999999999996,0.015884382088609414,-1.9825,0
2010-07-06,6879296,20.0,16.11,-0.19450000000000003,0.30586265688536357,0.44330171114460504,-0.1205815693280892,0.041666666666666706,-0.42374999999999996,-0.014816303852921996,-1.4483333333333333,0
2010-07-07,6924914,16.4,15.8,-0.03658536585365841,0.3289560444345567,0.38083442990943567,-0.12285431094893276,0.018001241464928562,-0.5345,-0.008515502252913905,-1.0975000000000001,1
2010-07-08,7719539,16.14,17.46,0.08178438661710039,0.3812220813459958,0.3887015757242139,-0.12301845339932703,0.02151898734177214,-0.3870833333333333,0.012037554161613057,-0.5490000000000002,0
2010-07-09,4058606,17.58,17.4,-0.010238907849829336,0.21665630278348835,0.4316493769566018,-0.12210935675098959,0.006872852233676829,-0.2825,0.01604954449851584,-0.29750000000000004,0
2010-07-12,2203570,17.95,17.05,-0.050139275766016636,0.12855423521264883,0.44661616720115016,-0.12187576941773623,0.031609195402298895,-0.24656249999999996,0.01485260009366756,-0.36214285714285716,1
2010-07-13,2680060,17.3938,18.14,0.04290034380066471,0.16789131661118964,0.43867507205410444,-0.12222690799815655,0.02016422287390018,-0.20433888888888888,0.022860756344127497,-0.361875,1
2010-07-14,4196110,17.94,19.84,0.10590858416945365,0.2747079013708074,0.45639606686223205,-0.12188208258890523,0.02016422287390018,-0.44019375000000005,-0.007321381839858339,0.16913749999999994,0
2010-07-15,3745297,19.94,19.89,-0.002507522567703145,0.25606903866930686,0.5066619010069715,-0.12061944835510326,-0.011025358324145496,-0.28687500000000005,0.013672992252824666,0.30874999999999997,0
2010-07-16,2621210,20.7,20.64,-0.0028985507246376196,0.188517957180304,0.5238796451245903,-0.12013964734625851,0.005040322580645233,-0.0740625,0.027431798447160934,0.23437499999999997,1
2010-07-19,2486489,21.37,21.91,0.025269068788020547,0.18742830610785738,0.5376993412742744,-0.11971666487793484,0.04072398190045242,0.16343749999999999,0.0452078694490384,0.23937499999999995,0
2010-07-20,1825231,21.85,20.3,-0.07093821510297485,0.1445694515204838,0.5461520567311595,-0.11941363266182237,0.03536821705426359,0.34625,0.06814800800383945,0.07125000000000001,0
2010-07-21,1253442,20.66,20.22,-0.02129719264278806,0.1045154428191108,0.5153504464104756,-0.12016490003093454,-0.002738475581926003,0.2671875,0.06291928271173225,-0.17937499999999995,1
2010-07-22,962345,20.5,21.0,0.024390243902439025,0.08441148133991928,0.5106768835258128,-0.12026591076963869,0.01773399014778322,0.18437499999999996,0.05075241785704639,-0.016250000000000014,1
2010-07-23,654049,21.19,21.29,0.004719207173194803,0.06033693408303516,0.526236203925014,-0.11983030195897701,0.013847675568743875,0.20312499999999997,0.053600636190783035,0.08749999999999998,0
2010-07-26,922453,21.5,20.95,-0.025581395348837244,0.08898385349819075,0.5320343273497161,-0.11963459365273771,0.009047619047619108,0.21706875,0.05852228445411577,-0.04038749999999999,0
2010-07-27,619675,20.91,20.55,-0.017216642754662812,0.06252924649288802,0.5165337742932675,-0.1200070707517093,0.00986378581493663,0.1459375,0.05019626638764166,-0.153125,1
2010-07-28,467183,20.55,20.72,0.00827250608272497,0.04926664835370281,0.5072716578138525,-0.12023434491379364,-0.0019093078758949473,0.050937500000000024,0.03642907815324406,-0.019375000000000014,0
2010-07-29,615910,20.77,20.35,-0.020221473278767364,0.06762518343740627,0.5121109407088187,-0.12009545514807542,-0.0,-0.002187500000000003,0.03742070327546438,0.014375000000000004,0
2010-07-30,426830,20.2,19.94,-0.012871287128712773,0.04878709302050403,0.49814103116694514,-0.120455305904709,0.0024131274131274473,-0.0675,0.035567836138912984,-0.05999999999999999,1
2010-08-02,719145,20.5,20.92,0.020487804878048865,0.08516412608404714,0.5053059175431122,-0.12026591076963869,-0.007371007371007475,-0.0628125,0.03179710958371263,0.08062499999999997,1
2010-08-03,1231023,21.0,21.95,0.0452380952380952,0.15003441781303248,0.5169013956928428,-0.1199502522111882,0.02808425275827476,0.016875000000000008,0.0418100577514621,0.05374999999999999,0
2010-08-04,920756,21.95,21.26,-0.031435079726651376,0.11567009999847991,0.5386159410687906,-0.11935050095013226,0.003824091778202595,0.045312500000000006,0.04878586382699116,0.028124999999999994,0
2010-08-05,796380,21.54,20.45,-0.050603528319405754,0.10309981065863849,0.5274395917607765,-0.11960934096806167,-0.0,0.0228125,0.04253477309497629,-0.049375,0
2010-08-06,742138,20.1,19.59,-0.025373134328358284,0.09893195542213078,0.49245411199183514,-0.12051843761639909,0.013170272812793865,-0.014375000000000008,0.03658313079127568,-0.03375,0
2010-08-09,812656,19.9,19.6,-0.01507537688442197,0.11133994087910433,0.48797291771445694,-0.12064470103977928,-0.017114914425427768,-0.05531249999999999,0.03694121399296077,-0.009375,0
2010-08-10,1281286,19.65,19.03,-0.031552162849872646,0.17942680317038517,0.4824265786847161,-0.12080253031900454,0.015824400204185744,-0.0553125,0.03741703807732699,-0.029375000000000005,0
2010-08-11,797650,18.69,17.9,-0.04226859283039072,0.11457028139155928,0.4600788547793283,-0.12140859475122949,0.0025510204081631203,-0.07624999999999998,0.033429215150497446,-0.012500000000000018,0
2010-08-12,691281,17.8,17.6,-0.011235955056179735,0.1018425642756136,0.43987015181389294,-0.12197046698527136,-0.01786652653704676,-0.11093750000000001,0.03165400895272211,-0.033125000000000016,1
2010-08-13,634513,18.18,18.32,0.007700770077007732,0.0958405350529878,0.45064642681265865,-0.12173056648084898,-0.005586592178770831,-0.188125,0.03250373463183357,-0.03875,1
2010-08-16,486211,18.45,18.78,0.01788617886178872,0.07533030791603426,0.4584897568140509,-0.12156011085928574,0.032954545454545354,-0.2015625,0.03176933483445635,-0.050625,1
2010-08-17,447881,18.96,19.15,0.010021097046413381,0.07114225151838975,0.4719411231402205,-0.12123813912966622,0.007096069868995579,-0.18687499999999999,0.029518679177631037,0.06374999999999997,0
2010-08-18,601332,19.59,18.77,-0.041858090862685056,0.09771241848061166,0.48795824443522506,-0.1208404093460186,0.009584664536741198,-0.12124999999999997,0.03464219175592243,0.08,1
2010-08-19,579082,18.54,18.79,0.01348435814455232,0.09620780990466135,0.4627597095349358,-0.12150329231876464,0.022976501305483097,-0.041562500000000016,0.036057192792340126,-0.01937500000000001,1
2010-08-20,297499,18.65,19.1,0.024128686327077903,0.05062661585877958,0.466351983815408,-0.12143384743590553,-0.012253596164091659,-0.06781250000000001,0.040584814128355476,0.03437499999999999,1
2010-08-23,1088029,19.09,20.13,0.05447878470403348,0.18819287332336085,0.4779093924206706,-0.12115606790446909,-0.00745077168706762,-0.029062499999999984,0.045062428087689003,0.06687499999999999,0
2010-08-24,673074,19.25,19.2,-0.0025974025974026343,0.11869591514474918,0.4823510869437207,-0.12105505716576494,-0.0005235602094241656,0.0821875,0.05430033022112056,0.114375,1
2010-08-25,503289,19.16,19.9,0.0386221294363256,0.09057143457090121,0.4805625314895823,-0.12111187570628602,-0.04371584699453547,0.09531250000000001,0.05832791554396763,0.009375000000000001,0
2010-08-26,433736,19.89,19.75,-0.007038712921065891,0.07965522244233875,0.4988988607347283,-0.12065101421094832,-0.002083333333333289,0.07999999999999999,0.06318973024620786,0.0375,0
