Time,Volume,Day Open,Day Close,Normalized Day Change,Normalized Volume to Moving Average,Normalized Open to Moving Average,Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2000-08-04,8546500,51.875,52.4375,0.010843373493975903,0.5,0.5,-0.3900140208755257,0,0,0,0,1
2000-08-07,6924000,53.0625,53.5625,0.009422850412249705,0.44756148799327755,0.50565812983919,-0.3715142545567845,0.011918951132300357,0.578125,0.02864824608152612,0,0
2000-08-08,3458500,53.8125,53.5,-0.005807200929152149,0.2740636061070315,0.5084645669291339,-0.35983019161863217,0.004667444574095682,0.375,0.023279750523373933,-0.03125,0
2000-08-09,6305600,53.4375,52.3125,-0.021052631578947368,0.49975826840924764,0.5036818851251841,-0.3656722230877083,-0.0011682242990654205,0.11979166666666667,0.016885760079671668,-0.21875,0
2000-08-10,4979200,52.3125,51.875,-0.008363201911589008,0.4119971668575287,0.49444706994328924,-0.3831983174949369,-0.0,-0.0078125,0.015618807360337569,-0.28125,1
2000-08-11,4492200,51.5625,52.0,0.008484848484848486,0.3883074972627212,0.489420605101839,-0.3948823804330892,-0.006024096385542169,-0.0375,0.017573738594970172,-0.125,0
2000-08-14,4970100,52.75,52.75,0.0,0.43843396906449983,0.5005931198102017,-0.376382614114348,0.014423076923076924,0.049479166666666664,0.017721011818944532,-0.0125,0
2000-08-15,7236200,53.0,51.8125,-0.02240566037735849,0.6169981007113273,0.5025929767372944,-0.3724879264682972,0.004739336492890996,0.017857142857142856,0.015071857563798688,-0.046875,0
2000-08-16,5305600,51.25,50.375,-0.01707317073170732,0.4572225233109719,0.4875148632580262,-0.3997507399906527,-0.010856453558504222,-0.083984375,0.01366302277866635,-0.125,1
2000-08-17,4514400,50.0625,50.6875,0.012484394506866416,0.3978685863256029,0.478494623655914,-0.4182505063093939,-0.00620347394540943,-0.09895833333333333,0.015479095041803387,-0.08984375,0
2000-08-18,3694100,50.8125,50.75,-0.0012300123001230013,0.33623631392901115,0.4869323750408363,-0.4065664433712416,-0.00620347394540943,-0.18359375,0.013915569221651778,0.0078125,0
2000-08-21,3502300,51.0,50.9375,-0.0012254901960784314,0.3287068249471677,0.4896489648964896,-0.4036454276367035,0.002466091245376079,-0.1796875,0.012843171946572814,0.015625,1
2000-08-22,7456800,51.4375,52.75,0.02551640340218712,0.678978223868993,0.49431713176861947,-0.3968297242561146,0.0049261083743842365,-0.119140625,0.013452737140659103,0.06640625,1
2000-08-23,6868200,52.9375,54.3125,0.025974025974025976,0.6143786172411017,0.5080983803239352,-0.3734615983798099,0.0098159509202454,0.0,0.01860788496743093,0.109375,0
2000-08-24,4508200,53.375,53.25,-0.00234192037470726,0.4085394366248237,0.5114589155953047,-0.366645894999221,0.0035545023696682463,0.115234375,0.02232804590925789,0.05859375,0
2000-08-25,4746600,53.125,52.0625,-0.02,0.4339327036802139,0.5084872504299708,-0.3705405826452718,-0.01726121979286536,0.03515625,0.02107733027090848,-0.0078125,1
2000-08-28,5261600,52.0,52.6875,0.013221153846153846,0.482090673611433,0.49785286870820133,-0.38806667705250036,-0.002347417840375587,0.01171875,0.01888184298492224,0.0078125,0
2000-08-29,7020300,53.0625,51.875,-0.02237926972909305,0.6331540909746829,0.5075727381426863,-0.3715142545567845,-0.0012004801920768306,0.095703125,0.02280538130311465,0.09765625,1
2000-08-30,8367100,52.5,53.25,0.014285714285714285,0.7349231444883619,0.502076255190638,-0.38027730176039876,0.0071174377224199285,0.130859375,0.022154208793104296,-0.11328125,1
2000-08-31,8450600,53.6875,55.875,0.04074505238649592,0.7247009427303935,0.512743986151734,-0.3617775354416575,0.012048192771084338,0.130859375,0.02225271267797041,0.05078125,0
2000-09-01,5478500,56.6875,56.3125,-0.006615214994487321,0.4711757883338548,0.5392695356738392,-0.3150412836890481,0.008215962441314555,0.23828125,0.026718448791474923,0.140625,1
2000-09-05,4851200,56.4375,57.125,0.012181616832779624,0.42038856825941523,0.5350966977320476,-0.3189359713350989,0.0145413870246085,0.275390625,0.025919047683975224,-0.10546875,0
2000-09-06,6821900,57.25,56.0,-0.021834061135371178,0.5865133519288694,0.5407875147594846,-0.30627823648543384,0.0022197558268590455,0.197265625,0.02428345228618041,-0.04296875,1
2000-09-07,3495800,56.5625,57.25,0.012154696132596685,0.30563146832003085,0.5327708006279435,-0.3169886275120735,0.002188183807439825,0.20703125,0.018914086680290848,-0.0703125,1
2000-09-08,4496500,56.875,57.8125,0.016483516483516484,0.3965111603363621,0.5341880341880342,-0.31212026795451003,0.010044642857142858,0.26953125,0.020383420779075692,0.109375,0
2000-09-11,5219500,57.5,57.5,0.0,0.46167794436336296,0.5383992077068516,-0.30238354883938307,-0.006550218340611353,0.3125,0.024231427026335725,0.015625,0
2000-09-12,7314600,57.75,52.8125,-0.0854978354978355,0.6400258999352502,0.5391131472037342,-0.29848886119333223,-0.005405405405405406,0.314453125,0.02259302640994769,0.07421875,1
2000-09-13,42585300,50.375,50.6875,0.00620347394540943,3.028343375421722,0.4712662880053458,-0.41338214675183044,0.004347826086956522,0.150390625,0.015531574354030008,-0.35546875,0
2000-09-14,20361300,52.0,50.0,-0.038461538461538464,1.359090275082895,0.486922828543752,-0.38806667705250036,-0.046153846153846156,-0.265625,0.01473570378532364,-0.1171875,0
2000-09-15,14822300,50.3125,49.125,-0.02360248447204969,0.9581112236323285,0.4720300222821625,-0.41435581866334315,0.025893958076448828,-0.34375,0.006163077250432955,-0.1015625,0
2000-09-18,15120400,49.125,46.5625,-0.05216284987277354,0.9481776908219831,0.46205484127887136,-0.4328555849820844,0.00625,-0.44140625,0.004553264297531016,-0.1171875,1
2000-09-19,15642000,46.6875,46.875,0.004016064257028112,0.9522657175666451,0.44080548793980967,-0.4708287895310796,-0.0,-0.548828125,-0.0021747168618905842,-0.08203125,0
2000-09-20,12493000,46.8125,46.5,-0.006675567423230975,0.7487348825180596,0.4435452033162258,-0.4688814457080542,0.0026845637583892616,-0.6328125,0.001069010837481483,-0.03125,0
2000-09-21,12166800,46.5,44.625,-0.04032258064516129,0.7194852322201553,0.4421295487118537,-0.47374980526561766,-0.0013333333333333333,-0.66796875,-0.0005906420452665014,-0.078125,1
2000-09-22,17425600,44.75,47.25,0.055865921787709494,1.000148243964962,0.42730962043447124,-0.5010126187879732,-0.0,-0.74609375,-0.006357128094803591,-0.1171875,0
