Time,Volume,Day Open,Day Close,Normalized Day Change,Normalized Volume to Moving Average,Normalized Open to Moving Average,Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2000-08-04,4871100,31.9375,32.5,0.01761252446183953,0.5,0.5,-0.9277387330656979,0,0,0,0,1
2000-08-07,4403100,32.0,33.8125,0.056640625,0.4747687132043734,0.5004887585532747,-0.9277023590170975,-0.015384615384615385,0.34375,0.06633280144902536,0,0
2000-08-08,5050600,33.25,32.9375,-0.009398496240601503,0.5288660225622697,0.5131832797427652,-0.9269748780450898,-0.0166358595194085,0.21875,0.050912865199593545,0.625,0
2000-08-09,8874400,32.375,30.875,-0.04633204633204633,0.7650608641677299,0.49975880366618425,-0.9274841147254952,-0.017077798861480076,-0.09895833333333333,0.03443933054763523,-0.21875,0
2000-08-10,6073000,31.5,30.4375,-0.03373015873015873,0.5186661747323399,0.4889406286379511,-0.9279933514059006,0.020242914979757085,-0.15625,0.027166849053492804,-0.34375,1
2000-08-11,9116200,30.5,33.6875,0.10450819672131148,0.7124183347052755,0.4776508972267537,-0.9285753361835067,0.002053388090349076,-0.0125,0.04479512553399532,-0.203125,1
2000-08-14,6217200,33.5,34.875,0.041044776119402986,0.48783560808508347,0.5209663982227158,-0.9268293818506882,-0.0055658627087198514,0.1640625,0.0482301904163024,0.2625,1
2000-08-15,8497200,34.625,37.5625,0.08483754512635379,0.6400566448473527,0.5333333333333333,-0.9261746489758813,-0.007168458781362007,0.2767857142857143,0.056017206087948815,0.06770833333333333,1
2000-08-16,9833200,37.5625,38.625,0.028286189683860232,0.7030856743358332,0.568650126156434,-0.9244650686916632,-0.0,0.3671875,0.05573580573565917,0.16964285714285715,1
2000-08-17,4974100,38.0,38.25,0.006578947368421052,0.36622682045822347,0.5667412378821775,-0.9242104503514605,-0.016181229773462782,0.328125,0.05336735336722146,0.03125,0
