Time,Volume,Day Open,Day Close,Normalized Day Change,Normalized Volume to Moving Average,Normalized Open to Moving Average,Normalized Open (52wk High/Low),Normalized Yesterday Close to Today Open,Past First Derivative,Past Average Normalized Open to Close,Past Second Derivative,Buy
2019-06-24,7448962,36.83,36.96,0.003529731197393499,0.5,0.5,0.8161378059836809,0,0,0,0,1
2019-06-25,12930490,37.06,37.68,0.01672962763086879,0.6344866387967645,0.5015563675734199,0.8244786944696284,-0.002705627705627744,0.2375,0.03621742260679153,0,1
2019-06-26,11911377,37.82,38.13,0.00819672131147547,0.5533170269490449,0.5078327813087458,0.8520398912058024,-0.00371549893842889,0.27,0.03539344574266956,0.245,0
2019-06-27,8106591,38.6,38.32,-0.007253886010362724,0.40134201639609657,0.5136052158871666,0.8803263825929285,-0.012326252294780982,0.26083333333333336,0.03109053885245671,0.045000000000000005,1
2019-06-28,11480906,38.33,38.53,0.005217845030002683,0.5532612019902108,0.5079781594571672,0.870534904805077,-0.00026096033402917565,0.19187500000000002,0.030974643133834183,-0.06833333333333333,0
2019-07-01,10240047,38.93,38.75,-0.0046236835345491835,0.49454194494115294,0.5132047282154941,0.8922937443336356,-0.01038152089281076,0.19450000000000003,0.02923485892674679,0.00875,0
2019-07-02,6679404,38.73,38.34,-0.010069713400464588,0.3398062411231689,0.5090311678558017,0.8850407978241159,0.0005161290322581452,0.1366666666666667,0.027251827230081287,-0.030999999999999993,0
2019-07-03,4409415,38.5,38.16,-0.00883116883116892,0.24092796784228523,0.505249343832021,0.8766999093381687,-0.0041731872717787315,0.10250000000000001,0.02593395642125782,-0.04333333333333333,1
2019-07-05,4851942,38.0,38.5,0.013157894736842105,0.27970767649049244,0.49883313885647607,0.85856754306437,0.00419287211740033,0.0846875,0.027325909981289004,-0.033571428571428565,0
2019-07-08,5787340,38.41,38.23,-0.004686279614683669,0.34511528773410316,0.5037905616326959,0.8734360834088848,0.002337662337662426,0.07916666666666666,0.026674009163317424,0.02312500000000001,1
2019-07-09,6204688,37.97,38.08,0.002897023966289161,0.37895995167724766,0.4981988644496396,0.857479601087942,0.002337662337662426,0.05937500000000001,0.026318846495970216,-0.04999999999999998,0
2019-07-10,5153125,38.35,38.1,-0.006518904823989569,0.3247621611829308,0.5029178414530193,0.8712601994560291,0.006800941668846404,0.0031249999999999984,0.02475429946959618,-0.01249999999999999,1
2019-07-11,4598365,38.28,38.43,0.003918495297805605,0.2994847521687099,0.5018454649966719,0.8687216681776972,-0.007090336134453864,-0.014687500000000006,0.02312254707437481,0.0018750000000000017,1
2019-07-12,7164651,38.6,39.21,0.01580310880829014,0.4688587595781489,0.5056043112965699,0.8803263825929285,-0.00472440944881889,-0.004687500000000004,0.024355343470103992,-0.0031249999999999976,1
2019-07-15,5448843,39.21,39.36,0.0038255547054322513,0.36352716183669914,0.5126651790383876,0.9024478694469629,-0.004423627374447091,0.004062500000000004,0.025482621847573054,0.049375000000000016,1
2019-07-16,8584759,38.99,39.43,0.01128494485765575,0.5675831267542999,0.509165700853724,0.8944696282864915,0.0,0.046875,0.026378612168914982,0.033750000000000016,0
2019-07-17,5727315,39.41,39.16,-0.006343567622430856,0.3841463053769713,0.5137649151866505,0.9097008159564822,0.009400406504064976,0.05499999999999999,0.02867365274674547,0.04875,1
2019-07-18,5713764,38.97,39.12,0.0038491147036181315,0.38827473318430505,0.5075760864846088,0.8937443336355394,0.0005072279989856232,0.0646875,0.028879308488472935,-0.046874999999999986,1
